favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
48,Facebook,新しい写真をFacebookに投稿しました http://t.co/WHlVq2BbmK,,False,Sun Apr 14 05:09:35 +0000 2013,154,323301987645009922
1834,Twitter for iPhone,「日印新時代」が始まりました。モディ首相との会談は、その幕開けとなる、歴史的な首脳会談となりました。日本とインドは、普遍的価値を共有する、歴史的な友好国です。限りない可能性が秘められた両国関係を発展させていきます。 https://t.co/o8ADs5c3T4,,False,Sun Dec 13 00:36:52 +0000 2015,1649,675836750598565888
173,TweetDeck,"明日 12月12日の応援日程です。
10:50~　イオン酒田南店前 (山形3区 かとう鮎子）
13:00~　さくらんぼ東根駅東口 (山形2区 すずきのりかず）
16:10~　JR今市駅前 (栃木2区 西川こうや）
18:30~　浦和駅東口 (埼玉1区 村井ひでき）",,False,Thu Dec 11 15:42:50 +0000 2014,365,543068396288360449
59,Facebook,台風１８号は日本列島に大きな被害を与えた。... http://t.co/gcwz5KYTYP,,False,Tue Sep 17 06:43:12 +0000 2013,110,379858054013276160
95,Twitter Web Client,【動画】凄い盛り上がり！９．２０安倍晋三街頭演説会＠秋葉原（完全ノーカット版）アップ。最後の握手シーンまで必見です！http://t.co/78brKDo0（ダイジェスト版は自民総総裁選２０１２チャンネルにのちほどアップ）《総裁選秘書団アップ》#安倍晋三　#jnsc,,False,Fri Sep 21 01:12:33 +0000 2012,216,248952826351456257
547,Twitter Web Client,"Dr.Satoshi Omura, #NobelPrize winner. His discovery of pharmaceuticals in microorganisms saved so many lives. https://t.co/NqK0DEHhBq",,False,Fri Dec 18 15:02:20 +0000 2015,337,677866491329417217
10692,Twitter for iPhone,インドネシアで発生した大地震と津波によりお亡くなりになられた方々の御冥福をお祈りします。被災者の皆様にお見舞いを申し上げます。 https://t.co/sPCtXq9o5Q,,False,Thu Oct 04 09:28:37 +0000 2018,2567,1047780520606584833
43,Facebook,"安住幹事長代理、岡田副総理、細野政調会長らが一斉に「民主党は中道を目指す」と主張し始めました。

一方、野田総理が目指すのは中庸（ちゅうよう）だそうです。... http://t.co/vqmESH5f",,False,Tue Nov 06 10:19:31 +0000 2012,191,265760315759800320
15066,Twitter for iPhone,"先ほど、プーチン大統領と日露首脳会談を行いました。
その中で通訳以外、私と大統領だけで、平和条約締結問題について、相当突っ込んだ議論を行いました。 https://t.co/vZxbq9nZCX",,False,Wed Nov 14 15:16:33 +0000 2018,3399,1062725984024023041
172,Facebook,７回目の宮城県の被災地訪問。... http://t.co/E6fLwcdhBD,,False,Sun Oct 12 10:41:28 +0000 2014,228,521249284747165696
31784,Twitter for iPhone,"本日第4次安倍内閣が発足いたしました。国民皆さまの声に真摯に向き合い、新たな気持ちで、政権運営を行なってまいります。

#安倍さんに国民の声を聞いてもらおう",,False,Wed Nov 01 14:08:35 +0000 2017,12794,925726263716724736
665,Twitter Web Client,"#自民党 の画期的なネット公募「 #オープンエントリー2016 」。
私が出演するネットCMが出来ました。党員はもちろん、どなたでも #ネット投票 で自民党の候補者選考に参加できます。今すぐ事前登録を！！ 
https://t.co/zw8azhQ5sJ",,False,Wed Jan 27 22:40:03 +0000 2016,530,692477195093176321
266,Facebook,"世界は今、歴史の大きな岐路に立っています。
G7のリーダーが一致して世界の進むべき方向を示すべくブリュッセルに集まり、率直に話し合いました。

ウクライナに端を発した問題はアジアにも影響を及ぼすグローバルな問題です。... http://t.co/OTkG75xrVQ",,False,Thu Jun 05 22:02:44 +0000 2014,393,474672695192616960
226,Facebook,"さすがスーパースターは違います。
長嶋さん松井さんが登場すると空気が変わりました。
王さんが長嶋さんに花束贈呈、肩を抱きながら話しかけた瞬間、グッと来ました。
プロ野球史上に残る名場面でしたね。 http://t.co/T51P0ndKIv",,False,Sun May 05 08:01:12 +0000 2013,669,330955324196548608
252,TweetDeck,"明日（12月9日）は、岩手、福島、埼玉に応援に入ります。日程は次のとおり。
12:00~12:30 さくら野百貨店北上店前
15:35~15:55 リオン・ドール須賀川東店前
17:35~18:05 大宮駅西口そごう前
18:55~19:25 鴻巣駅東口 #総選挙",,False,Mon Dec 08 12:34:47 +0000 2014,522,541933912163774464
479,Twitter for iPhone,"第4夜目となる今日は「 #平和安全法制 は憲法違反なの？」をテーマに牧島かれん議員からの質問に答えました。
https://t.co/KBuX9azhQa #平和安全法制 #cafesta http://t.co/N5KPspa9oQ",,False,Fri Jul 10 12:21:56 +0000 2015,535,619481677702676480
95,Facebook,"事実上の選挙戦、今日からスタート。
日本記者クラブ主催の「党首討論会」開催前の揮毫でのワンシーンです。
たまたま隣にいた橋下徹共同代表と一緒にカメラに納まってしまいました。

いよいよ「日本を取り戻す」戦いが始まります。 http://t.co/5rrEezOi7h",,False,Wed Jul 03 11:59:54 +0000 2013,267,352396276807122944
485,TweetDeck,Paid tribute to the Founding Father of Singapore #LeeKuanYew. A statesman with unparalleled accomplishments.,,False,Sun Mar 29 10:19:24 +0000 2015,572,582124891429834753
13735,Twitter for iPhone,本当に改めて感謝申し上げたいと思ってます。津川さんは優れた俳優、監督として、その才能を発揮してこられた。正に、昭和、平成を代表する映画人だったと思います。特に、大河ドラマ徳川家康において、その圧倒的な存在感、風格を示しておられまし… https://t.co/7Nool3TIeE,,False,Wed Aug 08 06:30:49 +0000 2018,4247,1027079665163239425
1917,Twitter Web Client,起き抜けに久々に公邸の庭に出ると、今年も庭の片隅に沈丁花が咲いていました。最初の出会いは９年前、今年公邸でこの花と共に５回目の春を迎える事となりました。決意を新たにしました。花の香りに誘われての一枚。皆さんにお届けしたいと想います。 https://t.co/6qTdSIEx1A,,False,Sat Mar 05 07:38:25 +0000 2016,853,706021029940867072
58,Facebook,"……秘書です。

GW外遊から帰国後、安倍さんは束の間の休養を取りに山梨県へ。
夫婦揃って薬局で買い物をしていると……
あっ！安倍さん何かを発見！！

(次回へつづく)

《秘書アップ》 http://t.co/6TmPN12oHx",,False,Sat May 04 14:04:57 +0000 2013,202,330684473815486464
13006,Twitter for iPhone,貴首相の温かいお見舞いと連帯の言葉に心から感謝します。日伊両国は，自然災害の脅威を共有していますが，両国が手を取り合って緊密に連携すれば，いかなる困難も乗り越えていけるものと確信しています。 https://t.co/5Ti683N7aa,,False,Thu Jul 12 08:04:54 +0000 2018,3669,1017318869730394113
8861,Twitter for iPhone,ヨルダンは、シリア難民の受け入れなど、長年、地域の安定に中核的な役割を果たしてきました。我が国にとって、中東における偉大なパートナーです。 https://t.co/RSykJBSZlE,,False,Tue May 01 23:56:38 +0000 2018,2564,991466455672569856
353,TweetDeck,"I was moved by the hardship experienced by Japanese American honored at ""Go for Broke"" monument &amp; national museum. http://t.co/4eNNeMRzPE",,False,Sat May 02 06:22:14 +0000 2015,344,594386394132295681
38,Facebook,長沼さんに期待してます。 http://t.co/XmW3fiZvmN,,False,Sat Apr 06 14:32:46 +0000 2013,76,320544615419768835
15457,Twitter for iPhone,本件のような無差別で大規模な銃撃事件は、いかなる理由があろうと許されません。断固、非難します。日本は、この困難な時を乗り越えようとする、米国及び米国国民に心からの連帯の意を表します。,,False,Tue Oct 03 11:41:32 +0000 2017,5432,915180009970573317
245,TweetDeck,自民党の総裁は、今の私で第25代目。総裁室には、歴代総裁のスナップショットが飾ってあります。こちらは第3代総裁で私の祖父である岸信介の写真。祖母の膝の上に座っているのが幼い頃の私です #自民党60年 http://t.co/hjiaM0E1s5,,False,Wed Mar 04 12:09:03 +0000 2015,258,573092791137406976
256,Twitter for iPhone,Welcome President Aquino @noynoyaquino Agreed on range of issues: importance of #RuleofLaw and regional stability. http://t.co/7lFxR8yGv2,,False,Thu Jun 04 13:43:45 +0000 2015,272,606456306061352961
187,Facebook,イスラエルのネタニヤフ首相と急速に悪化している最近のガザ情勢に関して電話会談を行いました。... http://t.co/IDBR0FbYKT,,False,Tue Jul 22 10:57:01 +0000 2014,326,491537392063750144
129,Facebook,「湾岸戦争以来の日本の支援に対する恩返しです。」「あの時に日本が差し伸べてくれた支援に対する感謝の念を、クウェート国民は、世代を超えて忘れることはありません。」... http://t.co/W0UT9MZT8x,,False,Mon Aug 26 12:31:49 +0000 2013,437,371973253793062912
8,Facebook,中山泰秀版(^_^.) http://t.co/B4iCoCZO,,False,Wed Feb 22 13:46:21 +0000 2012,1,172316296187346945
8,Facebook,(=^・^=)中山泰秀版 http://t.co/HLQO9mmL,,False,Wed Feb 22 11:34:36 +0000 2012,6,172283140767879169
375,Twitter Web Client,Nice golf cart ride to the conference #G7 #Elmau http://t.co/NVWE3SrSk0,,False,Sun Jun 07 12:39:53 +0000 2015,293,607527397135482880
40,Facebook,新しい写真をFacebookに投稿しました http://t.co/v3hCLLhvzl,,False,Wed Mar 13 23:05:39 +0000 2013,150,311976379916898304
1357,Twitter Web Client,全員が唎酒師の資格を持つ「あわら温泉女将の会」。田植え、稲刈り、麹づくり、お酒の味、瓶のデザインなど、お酒づくりの全てに関わって生まれた純米吟醸酒「#女将」を官邸に届けていただきました。日本はもっと元気になれる。そう確信しました。 https://t.co/btaQv5XjOg,,False,Tue Feb 09 11:31:59 +0000 2016,774,697020112138670081
12,Facebook,I posted a new photo to Facebook http://t.co/QU2H98rs,,False,Sun Aug 05 11:22:53 +0000 2012,6,232074191875219457
73,Facebook,"《緊急告知》
１０月２６日（金）
２０：４５～インターネット生放送
「櫻LIVE 君の一歩が朝(あした)を変える！」
http://t.co/HJShLWVN... http://t.co/Eqyjo7uf",,False,Wed Oct 24 03:16:37 +0000 2012,242,260942847702880256
212,Twitter for iPhone,泉北高速泉が丘駅前に移動。#岡下昌平 候補と街頭演説をやりました。大阪府議会議員として地元を歩き続けた岡下さん。地方創生、一緒に進めていきます。 http://t.co/eBNNjsTjcH,,False,Thu Dec 04 04:52:10 +0000 2014,328,540367939552034816
192,Facebook,"世界経済を主導する大企業のCEOや有識者の方々が集まる外交問題評議会に出席させていただきました。

強い経済成長に向けた決意、内外一体となった農業改革の実施、... http://t.co/bJxE5sDv8T",,False,Wed Sep 24 03:02:12 +0000 2014,246,514610726322073600
44904,Twitter for iPhone,アルゼンチンでＧ２０サミットが開幕しました。この機会を活かし、トランプ大統領、モディ首相と、初めてとなる日米印三か国による首脳会談を行いました。「自由で開かれたインド太平洋」という共通の目標に向かって、緊密に連携していくことで一致… https://t.co/0TlWAezzsg,,False,Fri Nov 30 22:32:50 +0000 2018,10612,1068633981401231360
257,Facebook,自衛隊の皆さんに感謝。私たちの誇りです。 http://t.co/TvSXXDLm,,False,Sun Oct 28 23:15:04 +0000 2012,709,262693999649898497
19844,Twitter Web App,本庶先生、ノーベル生理学・医学賞受賞、誠におめでとうございます。先生の研究は、世界中のがんで苦しむ人々にとって大きな希望の光であり、今回の受賞は、日本の科学技術のレベルの高さを世界に示したと思います。大いに誇りに思います。今後の更… https://t.co/2pH1OZEdOq,,False,Mon Oct 01 13:01:37 +0000 2018,5208,1046746960483348480
227,Facebook,"外交評論家の岡崎久彦さんが御逝去されました。
集団的自衛権の憲法解釈を始め安保法制整備に向けてご尽力頂きました。
心からご冥福をお願いします。 http://t.co/GMKSl0JqQq",,False,Mon Oct 27 13:24:19 +0000 2014,524,526726084235386880
18653,Twitter for iPhone,酷寒の、遠い異郷の地にあって、飢えや病に苦しみ、祖国の行く末を案じ、家族の幸せを願いながら、お亡くなりになった方々。こうした尊い犠牲の上に、現在の平和がある。そのことを改めて噛みしめながら、子どもたちに平和な日本をしっかりと引き継… https://t.co/epRvoztMwj,,False,Thu Sep 13 03:23:08 +0000 2018,5754,1040078397085384705
42,Facebook,今朝フジテレビ、NHKで行われた「党首討論」を終えた後、ここ「甲斐の国、山梨県」へやってきました。... http://t.co/Sl6boBIH9S,,False,Sun Jul 07 06:40:08 +0000 2013,108,353765358445924354
257,Facebook,"昨日、桜とお天気に誘われ、久しぶりに日本橋三越に買い物に出掛けました。
平成元年の消費税３％導入時、竹下総理も同じ三越に出掛け、１万５千円のネクタイを買って消費税４５０円支払ったとの事でした。... http://t.co/JU65Bw3cbU",,False,Sun Apr 06 13:06:26 +0000 2014,383,452794460603437056
50,Facebook,"皆様、こんばんは。
おやすみ前の・・・秘書です。
（たまには夜でも良いかなと思いまして・・。）

参議院選挙投票まで残すところ一週間となりました。
明日も安倍総裁は全国を走り続けます！

明日７月１４日は... http://t.co/JMiE60osD3",,False,Sat Jul 13 14:53:59 +0000 2013,109,356063964133728256
12,Facebook,"PM:14:26
仙台駅から東京駅に到着(^^;;
東京駅で新幹線を乗り換えて浜松駅に向かいます。
乗り換えての間に本日二度めの東京駅キヨスクへ！(好きらしい…)... http://t.co/8VC9aGQu",,False,Sat Jun 30 07:39:29 +0000 2012,3,218972006719291392
26,Facebook,新しい写真をFacebookに投稿しました http://t.co/PqO1oRWhkj,,False,Sun Jul 14 09:46:18 +0000 2013,35,356348923306180610
401,Twitter Web Client,The Ms Japan contest started in 1950. The winner in 1968 met my grandfather PM Kishi before travelling the world before the Osaka Expo.,,False,Fri Mar 04 13:03:16 +0000 2016,170,705740391870377984
232,Twitter for iPhone,栃木に移動。JR今市駅前にて #西川公也 候補のへの支援を訴えました。日本の農産物を世界にもっと広めていくためには、西川農水大臣の知識や経験が不可欠。ぜひとも、大きなご支援をお願いします。 #総選挙 http://t.co/Q9fcFTbZZ0,,False,Fri Dec 12 09:35:02 +0000 2014,343,543338227449360384
5253,Twitter for iPhone,しかし、道内最大の火力発電所である苫東厚真が復旧するまで、需要ギリギリの綱渡りの供給体制が続くこととなります。これまでの実績を踏まえれば、週明けの平日には電力需要が上振れする可能性も高く、古い火力発電所でトラブルなどが発生した場合… https://t.co/SU6OVf7klO,,False,Fri Sep 07 11:22:14 +0000 2018,2081,1038024638960291841
83,Facebook,晴れやかに澄み渡った好天のもと、日・ＡＳＥＡＮ特別首脳会議が開催されました。... http://t.co/90uRAEWmkC,,False,Sat Dec 14 10:25:12 +0000 2013,237,411804055770791936
12,Facebook,"下関市豊北町で後援会の青年部組織「同志会豊北支部」の皆さんと懇親会を開きました。
会場は「ファミリー食堂ひろちゃんず」でした。... http://t.co/HMxx5MRu",,False,Thu Jul 19 12:23:18 +0000 2012,7,225928802189053952
10853,Twitter for iPhone,北海道厚真町の土砂災害の現場にて、今回の地震の恐ろしい爪痕を目の当たりにしました。お亡くなりになられた方々の御冥福を心よりお祈りするとともに、被災したすべての皆様にお見舞いを申し上げます。 https://t.co/wwtYrjqUzi,,False,Sun Sep 09 05:34:11 +0000 2018,3109,1038661824508383232
331,TweetDeck,Nadeshiko #Japan great game versus England &amp; congrats on advancing to the finals! I wish you luck towards your 2nd consecutive World Cup!,,False,Thu Jul 02 13:15:44 +0000 2015,296,616596116537233409
114,Facebook,本日、千鳥ヶ淵戦没者墓苑において拝礼式が行われ、硫黄島をはじめ、樺太、マーシャル諸島、モンゴル、ミャンマー、パラオ、東部ニューギニア、ビスマーク、ソロモン諸島、マリアナ諸島、旧ソ連地域から帰還した御遺骨が納められました。... http://t.co/dDAPhnS4fF,,False,Mon May 27 11:04:51 +0000 2013,345,338974072438390784
6637,Twitter for iPhone,"我々がスタートした返さなくても良い「給付型奨学金」や「授業料免除」といった制度を拡充し、真に支援が必要な子供たちに高等教育の無償化を図って参ります。
自民党は誰もが学ぶ事を諦めなくて済む、そして安心して学んでいける社会を必ず創り上… https://t.co/tqsiUoDgVN",AbeShinzo,False,Thu Oct 19 13:03:05 +0000 2017,2981,920998741259165696
17410,Twitter for iPhone,自衛隊による給水支援のほか、ガスについては全国の事業者に協力を求め、1000人態勢で復旧作業を進めるなど、ライフラインの早期再開に全力を尽くします。更には、学校等の安全確保など、現場のニーズもしっかりと把握しながら、関係省庁の総力… https://t.co/lE3kQh5Mu3,,False,Mon Jun 18 09:40:41 +0000 2018,7386,1008645666061500419
240,Facebook,"本日で丁度昨年の総選挙、「日本を取り戻す闘い」から、一年が経ちました。
ご支援いただきました皆様へあらためて御礼申し上げます。
皆様から政権をお預かりして一年、日本の景気回復に明るい兆しが見えてまいりました。... http://t.co/1pPdJEESI2",,False,Mon Dec 16 12:03:44 +0000 2013,688,412553627228975104
48,Facebook,新しい写真をFacebookに投稿しました http://t.co/XSgCiIGr,,False,Tue Dec 18 09:03:14 +0000 2012,141,280961410463305729
59,Facebook,"田中真紀子文部科学大臣が、三大学の新設の不認可を撤回いたしました。
田中大臣の「三大学新設の不認可」は思いつき、気まぐれ行政の典型と言えます。... http://t.co/ir6vxakR",,False,Wed Nov 07 09:35:17 +0000 2012,445,266111572001300480
391,Twitter Web Client,I was invited to an impromptu walk by @BarackObama at the Lincoln Memorial upon arrival in Washington DC today. http://t.co/vz9PZ37LSU,,False,Tue Apr 28 03:39:49 +0000 2015,458,592895968619683840
13370,Twitter for iPhone,Akie and I truly appreciate the warmest hospitality given by @FLOTUS and @realDonaldTrump  Many many thanks. https://t.co/Cdh88MEYBL,,False,Wed Apr 18 23:25:08 +0000 2018,4178,986747487573561344
18,Twitter Web Client,…そして責任者はやはり教育長ですね、教育長は首長が選ぶ、首長は選挙においてこういう教育をやっていくということを市民に約束し、教育長を通じ、諮問機関である教育委員会と相談しながら実行していく、責任が明確となり、民意との関係もはっきりとしていくと思う」（安倍晋三、公開討論会にて）,,False,Sat Sep 15 04:50:44 +0000 2012,35,246833407634575361
12,Twitter Web Client,安倍晋三議員、まもなく１３：０５～　ＮＨＫ「日本記者クラブ主催公開討論会」出演です！.《総裁選秘書団アップ》,,False,Sat Sep 15 03:42:48 +0000 2012,37,246816308887420929
10832,Twitter for iPhone,２万人を超える皆さんが、避難所での不安な時を過ごしておられます。不足している物資の供給、ライフラインの早期復旧に努めるとともに、被災自治体への人的支援も拡充してまいります。 https://t.co/aP34IyBIdG,,False,Sun Jul 08 04:25:52 +0000 2018,3754,1015814199912484865
203,Facebook,国賓として来日されているウィレム・アレキサンダー・オランダ王国国王・同王妃をお招きした晩餐会が宮中で催され、夫婦で出席します。... http://t.co/H92gqEehwG,,False,Wed Oct 29 10:25:25 +0000 2014,289,527405839678988288
618,Twitter Web App,"@narendramodi  PM Modi, it's great seeing you again here in Brisbane. http://t.co/yw80Gu9HUl",narendramodi,False,Fri Nov 14 12:22:20 +0000 2014,818,533233470017789953
25,Twitter Web Client,「民主党政権はバラマキが中心で、いわば成長していくための投資というのはほとんどやっていない。」（安倍晋三、ウェークアップぷらすにて）,,False,Fri Sep 14 23:21:48 +0000 2012,80,246750627697414144
7,Facebook,I posted a new photo to Facebook http://t.co/RgjuGSZF,,False,Fri May 25 11:07:46 +0000 2012,1,205978462270402560
27,Facebook,新しい写真をFacebookに投稿しました http://t.co/F68tH7aKdJ,,False,Fri Jul 12 04:01:20 +0000 2013,27,355537334361526273
271,TweetDeck,"Finished a productive roundtable with @USChamber discussing topics of Abenomics, Japan-US economic relations &amp; TPP. http://t.co/vxf5VaTO6r",,False,Thu Apr 30 04:56:35 +0000 2015,298,593640066448240640
24558,Twitter for iPhone,"2012年の総理大臣就任以来、世界42ヵ国を巡り、191回の首脳会談を行ってきました。
日本が国難に直面している今こそ、築きあげてきた世界各国との信頼関係と、外交力でこの国を力強く守ってまいります。 https://t.co/ocb08B1mTZ",,False,Fri Oct 06 04:02:19 +0000 2017,12367,916151608869662720
911,Twitter for iPhone,"園遊会にて。
At the Imperial Garden Party. http://t.co/KHnpEQwyJ4",,False,Tue Apr 21 10:32:26 +0000 2015,701,590463092309405697
699,TweetDeck,#cafesta の #平和安全法制 特集の最終回（第５夜）のテーマは「やっぱり心配。徴兵制。」でした。憲法で禁止されている徴兵制は絶対にないこと、徴兵制と集団的自衛権とは全く関係がないこと等を改めて説明しました。 http://t.co/XCOgYIkrQI,,False,Mon Jul 13 14:14:05 +0000 2015,953,620597067426062336
38,Facebook,"参議院選挙７ 日目、は豊かな水とホタルイカに代表される「きときと（新鮮）な海産物の県、富山県からのスタートです。
 
「ふるさとに根っこがある人づくり、国づくり」を目指す我が党の候補は「どうこ茂」さん。... http://t.co/A1UufsDG3j",,False,Wed Jul 10 03:09:00 +0000 2013,87,354799386464763905
21,Twitter Web Client,明日23日（日）の街頭遊説のお知らせです→13:00～街頭演説会（千葉）ＪＲ市川駅北口（安倍晋三の市川演説をユーストリームにて生中継 http://t.co/VxLGT74d街頭演説会・17:00～街頭演説会（山梨）甲府駅信玄公前《総裁選秘書団アップ》#安倍晋三　#jnsc,,False,Sat Sep 22 08:59:43 +0000 2012,109,249432777580236800
718,Twitter Web Client,Bringing back abductees to their families is my administration’s top priority. We will work with our allies until our mission is complete.,,False,Sat Apr 09 13:52:21 +0000 2016,384,718798707634778113
205,Facebook,"ロンドンのギルドホールに於いて、イギリスの経済界、世界の投資家を集めた晩餐会でスピーチをしました。
日本の成長戦略を世界に向けて発信します。
服装の規定は伝統に則りブラックタイ。
スピーチ練習終え、昭恵が服装の最終チェック(笑)。 http://t.co/pc7zdJMw9G",,False,Fri May 02 00:10:34 +0000 2014,228,462021289637863424
1419,Twitter for iPhone,伊丹空港にて(蓬莱551)の豚まんをいただきました。なんという美味しさ。残り3日、最後まで全力で駆け抜けます。 #総選挙 http://t.co/Kk230XCVsI,,False,Wed Dec 10 13:29:02 +0000 2014,2249,542672337741430786
15,Twitter Web Client,「経済交渉というのは、国益にかなうか、それがすべて」（安倍晋三、ウェークアップぷらすにて）,,False,Fri Sep 14 23:57:48 +0000 2012,49,246759688488775680
32,Facebook,"ここ福岡県から参議院選挙への我が党の候補者は「松山まさじ」外務省副大臣。３期目の当選を目指し「日本の再生」に身を賭す覚悟で挑戦しています。
 
松山さんは日本青年会議所の第４８代の会頭を務めた人材です。... http://t.co/TRC2r95kIf",,False,Fri Jul 12 12:08:18 +0000 2013,93,355659884592762880
29882,Twitter for iPhone,https://t.co/7gF93qqz5g,,False,Tue Sep 18 02:40:20 +0000 2018,10307,1041879564811501568
83,Facebook,"地元のボランティアが地域の安心・安全を支える消防団。
ひとたび災害が発生すれば、先陣を切って現場に駆けつけ、危険を顧みずに、消火や救助を行う。消防の皆さんに心から敬意を表します。... http://t.co/TOZP9eWTyN",,False,Mon Nov 25 11:16:00 +0000 2013,216,404931470684614656
436,iOS,Had a successful Japan-US summit meeting where Japan and U.S. confirmed support of peace and stability in the region. http://t.co/337PrcDs0c,,False,Tue Apr 28 23:56:17 +0000 2015,540,593202102928834560
50,Facebook,新しい写真をFacebookに投稿しました http://t.co/TfRozqIreI,,False,Thu Apr 11 08:28:57 +0000 2013,162,322264997466083330
336,Twitter for iPhone,Met with founder of @Facebook Mark Zuckerberg. Discussed benefits of SNS but also connecting the unconnected 2/3rd. http://t.co/UbhDVVA6AU,,False,Fri May 01 07:44:06 +0000 2015,371,594044609753296897
368,iOS,I enjoyed hosting dinner this evening with many close friends of Japan at the Smithsonian. Lots of great discussions. http://t.co/PlAUNIhagm,,False,Thu Apr 30 05:31:41 +0000 2015,444,593648899811774464
13279,Twitter for iPhone,北東アジア情勢が大きく動く中、中国の李克強首相、韓国の文在寅大統領を日本にお迎えして、日中韓サミットを開催します。議長をつとめるため、今、直前の打ち合わせ中。率直に意見を交わしたいと思っています。 https://t.co/GAY3VXfKWB,,False,Wed May 09 01:10:55 +0000 2018,3651,994021864581120000
24,Twitter Web Client,"「美しい海、尖閣を守るのは私たち自身です。私たち自身の手で何としてもこの島を守る（続）」（【動画】「安倍晋三、一問一答！」0:53～）http://t.co/jiVNiBWM
《総裁選秘書団アップ》#安倍晋三　#jnsc",,False,Tue Sep 18 05:11:47 +0000 2012,101,247925867009941504
14354,Twitter for iPhone,"昨日まで、#アブドッラー国王陛下 が、2年ぶりに来日されました。5月の#ヨルダン 訪問以来、再びお目にかかれたことを大変嬉しく思います。
.
#Jordan #🇯🇴 🤝 #🇯🇵 #welcometojapan #ようこそ日本へ 🛩… https://t.co/ZHYKnIaOCu",,False,Wed Nov 28 08:23:59 +0000 2018,2950,1067695588253134849
61,Facebook,昨晩は、マレーシアのナジブ首相主催の晩餐会にお招き頂きました。... http://t.co/b6v9t4pMOj,,False,Fri Jul 26 00:36:42 +0000 2013,155,360559263724224512
174,Facebook,支倉常長の使節団がスペインを訪問して400年になります。皇太子殿下も訪問されたスペインのサンティアゴデコンポステーラで首脳会談を行いました。 http://t.co/nDxdpdOGg8,,False,Sun May 04 23:06:21 +0000 2014,233,463092294296821760
258,Twitter for iPhone,大丸神戸店前、#盛山正仁 候補の応援演説でスタート。私自身、神戸には特別な思い入れがあります。神戸市の発展に日々奮闘している元法務大臣政務官に熱い応援をお願いします。#総選挙 http://t.co/ULFMmR5Pxy,,False,Sat Dec 06 02:54:51 +0000 2014,350,541063188435832832
313,TweetDeck,たまプラーザ駅前。福田峰之 前衆院議員(@fukudamineyuki )と並んで街頭演説。日曜日の買い物客の皆さんの前で熱く語らせてもらいました。この地域の子育問題にも全力で取り組んでいきます。 http://t.co/nyOUXXoZpZ,,False,Sun Nov 30 03:14:13 +0000 2014,471,538893734394351617
11768,Twitter for iPhone,北海道で未明に発生した最大震度６強の地震について、先ほど、７時３０分から関係閣僚会議を開催し、政府の総力を挙げて、被災者の救命・救助、住民避難、ライフラインの復旧に全力であたるよう、関係省庁に指示しました。 https://t.co/dJR9FpuqZg,,False,Thu Sep 06 00:53:03 +0000 2018,4157,1037503915124613120
21208,Twitter for iPhone,昨日、平昌オリンピック・パラリンピックの選手の皆さんを、官邸にお招きしました。日本中にたくさんの感動と勇気を与えてくれた皆さんに、感謝状をお送りしました。東京オリンピック・パラリンピックは、いよいよ２年後。世界中にたくさんの感動が… https://t.co/vUd4KyRTMk,,False,Thu Apr 26 23:42:35 +0000 2018,6326,989650982941278208
374,Twitter for iPhone,昼食は燕市の六朝館。地元の方々と意見交換しながらの食事。 http://t.co/qna8qDhLsV,,False,Wed Dec 03 05:30:47 +0000 2014,450,540015269800718336
39,Facebook,"・・・・秘書です。
なんか高鳥先生に癒されたのでシェアさせていただきます。
(^_^)v

《秘書アップ》

（以下、高鳥修一議員コメント）
安倍総理お疲れ様です！... http://t.co/D3h68FafQe",,False,Wed Jun 12 10:19:58 +0000 2013,97,344760981609644034
288,Twitter for iPhone,本日は沼津駅北口からスタートです。沼津には美味しい干物や海産物、いちごなどの農産物があります。地域資源を世界へ。元銀行員の勝俣孝明(@takaaki_katsu) 候補、若き候補者に応援よろしくお願いします。#総選挙 http://t.co/0CvEdCkwHF,,False,Mon Dec 08 03:27:35 +0000 2014,484,541796204275724288
424,TweetDeck,日米交流関係者との昼食会。各分野で活躍する日系人の皆さんをはじめ、日米交流に貢献のあった多くの方々にご参加いただきました。 http://t.co/ctSGyvSGDr,,False,Sat May 02 06:23:37 +0000 2015,490,594386744990048256
185,Facebook,"過去最大、１，０００人規模の自衛隊員をフィリピンに派遣することに決めました。
甚大な台風被害からフィリピンの人々を救うため、矢継ぎ早に支援を行っています。... http://t.co/IcEo2X7Kk2",,False,Wed Nov 13 09:40:52 +0000 2013,744,400558876313284608
11412,Twitter for iPhone,"一週間にわたるAPEC、東アジアサミットを終えました。マニラを発ち、今から、日本に帰ります。

(内閣広報室提供) https://t.co/NXBdW1tgoY",,False,Wed Nov 15 05:06:35 +0000 2017,3280,930663295413080064
159,Facebook,"「この愚か者めが！」「ルーピー！」発言で注目を浴びた丸川珠代さん、出陣です。
（その後この発言が正しい事は今尚続く、民主党や鳩山元首相の迷走で証明されました。）... http://t.co/mzeWCBALFu",,False,Thu Jul 04 07:56:59 +0000 2013,773,352697535531454465
714,TweetDeck,いよいよ選挙戦がスタート。これから福島に向かいます。 http://t.co/1cgzmAJajd,,False,Mon Dec 01 23:18:05 +0000 2014,1015,539559088963612672
